Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Charge Group Description,Arrest Type Code,Charge Description,Address,Cross Street,Location
190210948,5/8/2019,1515,2,Rampart,211,23,F,,M,,4500    MELROSE                      AV,,"(34.0836, -118.2978)"
5622621,5/7/2019,2045,16,Foothill,1601,21,M,Miscellaneous Other Violations,O,PENDING REVOCATION HEARING,VAUGHN                       ST,GLENOAKS                     BL,"(34.2826, -118.4212)"
190611211,5/1/2019,1630,6,Hollywood,645,40,M,Liquor Laws,I,DRINKING ALCOHOL,6800    HOLLYWOOD                    BL,,"(34.1016, -118.3387)"
5622064,5/7/2019,1015,9,Van Nuys,935,45,M,Moving Traffic Violations,M,HIT AND RUN:PROP DAMAGE,14400    ERWIN                        ST,,"(34.1837, -118.4465)"
190910414,5/6/2019,1620,9,Van Nuys,923,45,M,,M,,14700    VICTORY                      BL,,"(34.1903, -118.4574)"
191709840,5/8/2019,1545,17,Devonshire,1781,45,M,Liquor Laws,M,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,OSBORNE                      ST,INDEPENDENCE                 AV,"(34.2331, -118.5907)"
5619927,5/4/2019,1940,17,Devonshire,1701,32,M,Narcotic Drug Laws,M,POSSESSION CONTROLLED SUBSTANCE,TAMPA,RINALDI,"(34.2748, -118.5566)"
5623253,5/8/2019,1100,6,Hollywood,667,14,M,Aggravated Assault,F,"ADW, NOT FIREARM, W/GBI",1300 N  WILTON                       PL,,"(34.0944, -118.319)"
5622503,5/7/2019,1620,12,77th Street,1258,56,M,Moving Traffic Violations,M,FTA/TRAFFIC WARRANT,7500 S  MAIN                         ST,,"(33.9718, -118.2739)"
5613165,4/28/2019,420,15,N Hollywood,1529,57,M,Narcotic Drug Laws,F,BRING/SEND NARC/CONT SUBS/ALCOHOL TO JAIL,CRANER,VICTORY,"(34.1867, -118.3692)"
191412074,5/2/2019,1315,14,Pacific,1431,35,M,,I,,PARK ROW,MARKET                       ST,"(33.9885, -118.4724)"
190211052,5/7/2019,1425,2,Rampart,245,59,M,Miscellaneous Other Violations,M,PARK REGULATIONS,2200 W  6TH                          ST,,"(34.0601, -118.2761)"
190211116,5/10/2019,1710,2,Rampart,245,31,M,Miscellaneous Other Violations,M,PARK REGULATIONS,2200 W  6TH                          ST,,"(34.0601, -118.2761)"
5622209,5/7/2019,1235,19,Mission,1977,35,M,Burglary,F,BURGLARY,8900    WOODMAN                      AV,,"(34.2314, -118.4374)"
190809504,5/7/2019,1944,8,West LA,859,36,M,Drunkeness,M,DRINKING IN PUBLIC,GUTHRIE,LA CIENEGA,"(34.0495, -118.3805)"
190611511,5/9/2019,2100,6,Hollywood,645,37,M,,I,,HOLLYWOOD                    BL,HIGHLAND                     AV,"(34.1016, -118.3387)"
5618076,5/2/2019,1430,3,Southwest,363,69,M,Other Assaults,F,TERRORIZE CAUSING FEAR,3700    SANTA ROSALIA                DR,,"(34.0072, -118.3373)"
191212887,10/24/2019,425,12,77th Street,1245,31,F,Sex (except rape/prst),M,SOLICIT/ENGAGE LEWD ACT IN PUBLIC VIEW,69TH                         ST,FIGUEROA                     ST,"(33.9789, -118.2981)"
192109618,5/4/2019,1330,21,Topanga,2134,61,M,Liquor Laws,M,SELL LIQUOR W/O LICENSE,22100    SHERMAN                      WY,,"(34.201, -118.6081)"
5622155,5/7/2019,1050,2,Rampart,219,30,M,Narcotic Drug Laws,M,POSSESSION OF CONTROLLED SUBSTANCE,1000 W  SUNSET                       BL,,"(34.0641, -118.248)"
191311179,5/9/2019,1520,13,Newton,1333,50,F,,M,,600 E  29TH                         ST,,"(34.02, -118.2648)"
190211151,5/2/2019,1610,2,Rampart,245,31,M,,I,,2200 W  6TH                          ST,,"(34.0601, -118.2761)"
5620334,5/4/2019,2335,14,Pacific,1494,23,F,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,IMPERIAL,CALIFORNIA,"(33.942, -118.4095)"
191412058,5/10/2019,1615,14,Pacific,1431,52,M,,I,,400 N  VENICE                       BL,,"(33.988, -118.4703)"
190211045,5/9/2019,1525,2,Rampart,245,65,M,,I,,2200 W  6TH                          ST,,"(34.0601, -118.2761)"
5620317,5/4/2019,2230,3,Southwest,356,47,M,Miscellaneous Other Violations,F,WARRANT-PETITION TO REVOKE COMMUNITY SUPVN,JEFFERSON,WESTERN,"(34.0256, -118.3089)"
5620600,5/5/2019,1215,13,Newton,1345,69,M,Other Assaults,M,BATTERY ON PERSON,43RD                         ST,CENTRAL                      AV,"(34.0104, -118.2535)"
5621543,5/6/2019,1350,16,Foothill,1612,52,F,Larceny,M,SHOPLIFTING,13500    PAXTON                       ST,,"(34.2734, -118.4267)"
191110122,5/7/2019,1500,11,Northeast,1177,47,M,Drunkeness,M,DRINKING IN PUBLIC***,IDELL,AVENUE 26,"(34.0865, -118.2253)"
5623478,5/8/2019,1510,12,77th Street,1249,38,M,Miscellaneous Other Violations,F,ATTEMPT TO PREVENT/DISSUADE/VICTIM FROM,HOOVER,GAGE,"(33.9819, -118.287)"
5616696,5/1/2019,1405,9,Van Nuys,911,27,M,Robbery,F,ROBBERY,6700    SEPULVEDA                    BL,,"(34.1938, -118.4702)"
190611341,5/6/2019,1525,6,Hollywood,663,59,M,Miscellaneous Other Violations,M,GIVE TOBACCO/SMOKG PARAPHERNALIA MINR <18,6700    SANTA MONICA                 BL,,"(34.0907, -118.3363)"
5623202,5/8/2019,1045,1,Central,111,30,M,Miscellaneous Other Violations,F,PAROLE WARRANT,LOS ANGELES,ALAMEDA,"(34.0563, -118.2374)"
5620731,5/5/2019,1610,5,Harbor,528,35,M,Miscellaneous Other Violations,F,WARRANT-PETITION TO REVOKE COMMUNITY SUPVN,M                            ST,DRUMM                        AV,"(33.7894, -118.2458)"
5619480,5/3/2019,2240,10,West Valley,1065,33,M,Other Assaults,M,BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL,5500    NEWCASTLE                    AV,,"(34.1707, -118.5244)"
5618472,5/3/2019,545,6,Hollywood,645,46,M,Narcotic Drug Laws,F,POSSESSION CONTROLLED SUBSTANCE FOR SALE,DELONGPRE,MANSFIELD,"(34.1006, -118.3417)"
192109704,5/3/2019,1645,21,Topanga,2146,60,M,Miscellaneous Other Violations,M,ILLEGAL POSSESSION OF SHOPPING CART****,HART                         ST,DE SOTO                      AV,"(34.1974, -118.5994)"
192010256,5/2/2019,2220,20,Olympic,2029,26,M,Liquor Laws,M,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,VERMONT,S  3RD                          ST,"(34.0691, -118.2917)"
5618228,5/2/2019,1600,13,Newton,1361,10,M,Non-Criminal Detention,D,PROT CUST/ENDANGER SIBLINGS/UNFIT HOME,BROADWAY                     ST,VERNON                       ST,"(34.0038, -118.2783)"
5620272,5/5/2019,5,19,Mission,1983,31,M,Prostitution/Allied,F,PANDERING BY PROCURING,8400    SEPULVEDA                    BL,,"(34.2231, -118.4677)"
5622398,5/7/2019,1145,20,Olympic,2045,38,M,Narcotic Drug Laws,M,POSSESSION OF CONTROLLED SUBSTANCE,FEDORA                       ST,8TH                          ST,"(34.0577, -118.2976)"
5623064,5/8/2019,715,20,Olympic,2029,52,M,Narcotic Drug Laws,F,POSSESS/PURCHASE CONTROLLED SUBS FOR SALE,3100    WILSHIRE                     BL,,"(34.0652, -118.2878)"
5620928,5/5/2019,2300,15,N Hollywood,1525,33,F,Larceny,F,GRAND THEFT MONEY/PROPERTY > $400,VANOWEN,TUJUNGA,"(34.1826, -118.3916)"
5621613,5/6/2019,1420,20,Olympic,2042,20,F,Other Assaults,M,BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL,5TH,GRAMERCY,"(34.0564, -118.3131)"
5622712,5/8/2019,150,12,77th Street,1273,29,M,Burglary,F,BURGLARY,WESTERN,MANCHESTER,"(33.96, -118.309)"
190611423,5/2/2019,2340,6,Hollywood,636,22,F,,M,,1700    VINE                         ST,,"(34.1034, -118.3325)"
5623085,5/8/2019,750,1,Central,152,22,F,Larceny,F,GRAND THEFT MONEY/PROPERTY > $400,500 S  OLIVE                        ST,,"(34.0495, -118.2529)"
192109784,5/7/2019,1635,21,Topanga,2136,66,M,Drunkeness,M,DRINKING IN PUBLIC***,VARIEL                       AV,SHERMAN                      WY,"(34.2011, -118.5928)"
192009994,4/26/2019,1610,20,Olympic,2024,21,F,,M,,500 S  WESTERN                      AV,,"(34.0654, -118.3091)"
5620852,5/5/2019,1945,7,Wilshire,722,23,M,Larceny,M,SHOPLIFTING,8400    BEVERLY                      BL,,"(34.0761, -118.3731)"
191412068,5/2/2019,1830,14,Pacific,1412,26,M,,I,,OCEAN FRONT                  WK,DUDLEY                       AV,"(33.994, -118.4798)"
5618993,5/3/2019,1200,5,Harbor,558,17,M,Aggravated Assault,F,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,BEACON                       ST,1ST                          ST,"(33.7489, -118.2798)"
190611516,5/2/2019,2340,6,Hollywood,636,19,F,,I,,1700    VINE                         ST,,"(34.1034, -118.3325)"
5619965,5/4/2019,1633,16,Foothill,1684,29,F,Other Assaults,M,BATTERY ON PO/EMERGENCY PERSONNEL W/O INJ,11800    STRATHERN                    ST,,"(34.2158, -118.39)"
190211062,5/8/2019,1640,2,Rampart,246,30,M,,M,,600 S  ALVARADO                     ST,,"(34.0596, -118.2749)"
5620630,5/5/2019,1240,20,Olympic,2083,56,M,Miscellaneous Other Violations,O,VIOLATION OF PAROLE,WESTERN                      AV,VENICE                       BL,"(34.0436, -118.309)"
5622582,5/7/2019,1850,21,Topanga,2156,39,M,Weapon (carry/poss),M,CARRY CONCEALED ON PERSON DIRK OR DAGGER,ERWIN,OWENSMOUTH,"(34.1829, -118.6015)"
5620439,5/5/2019,300,1,Central,162,37,M,Other Assaults,M,BATTERY ON PERSON,8TH,FIGUEROA                     ST,"(34.0479, -118.2612)"
5623819,5/8/2019,2100,14,Pacific,1496,20,F,Prostitution/Allied,M,PROSTITUTION,6100 W  CENTURY                      BL,,"(33.9472, -118.3909)"
5625803,5/11/2019,234,1,Central,129,20,M,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,ALAMEDA                      ST,ARCADIA                      ST,"(34.0511, -118.2336)"
5623788,5/9/2019,25,19,Mission,1983,23,M,Narcotic Drug Laws,M,POSS DEVICE/INSTRUMT/PARAPHERNALIA,8400    SEPULVEDA                    BL,,"(34.2231, -118.4677)"
5624338,5/9/2019,1250,18,Southeast,1837,35,M,Sex (except rape/prst),M,SOLICIT/ENGAGE LEWD ACT IN PUBLIC VIEW,1700 E  107TH                        ST,,"(33.9387, -118.2428)"
5623871,5/9/2019,252,8,West LA,853,25,M,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,SAN DIEGO                    FY,SANTA MONICA                 BL,"(34.047, -118.4466)"
5625304,5/10/2019,1230,18,Southeast,1821,32,M,Miscellaneous Other Violations,F,PAROLE WARRANT,800 W  102ND                        ST,,"(33.9438, -118.2894)"
5626286,5/11/2019,1130,7,Wilshire,719,66,M,Aggravated Assault,F,ARSON INHABITED STRUCTURE/PROPERTY,500 N  LARCHMONT                    BL,,"(34.079, -118.3237)"
5624101,5/9/2019,1005,13,Newton,1321,27,M,Moving Traffic Violations,M,DRIVE W/LIC SUSPEND/REVOKE 4 DRUGS/ALCOHL,HILL                         ST,25TH                         ST,"(34.0268, -118.2702)"
5624948,5/10/2019,220,3,Southwest,326,21,F,Prostitution/Allied,M,PROSTITUTION,WESTERN,26TH,"(34.0309, -118.3024)"
5624776,5/9/2019,2020,17,Devonshire,1767,25,M,Aggravated Assault,F,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,9400    RESEDA                       BL,,"(34.241, -118.5361)"
5623897,5/9/2019,351,10,West Valley,1079,45,M,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,VENTURA,SAN DIEGO                    FY,"(34.1599, -118.4694)"
5624943,5/10/2019,30,20,Olympic,2005,29,M,Against Family/Child,M,DISOBEY DOMESTIC RELATIONS COURT ORDER,600 N  KINGSLEY                     DR,,"(34.0822, -118.3034)"
5625246,5/10/2019,1050,18,Southeast,1836,41,M,Vehicle Theft,M,TAKE VEHICLE W/O OWNER'S CONSENT,107TH                        ST,CENTRAL                      BL,"(33.9388, -118.2542)"
5624716,5/9/2019,1939,1,Central,191,40,F,Narcotic Drug Laws,F,BRING/SEND NARC/CONT SUBS/ALCOHOL TO JAIL,SANTA MONICA                 FY,VERMONT,"(34.0388, -118.2717)"
5623523,5/8/2019,1500,1,Central,145,25,M,Narcotic Drug Laws,F,MAINTAIN PLACE TO SELL CONTROLLED SUBS,400 S  LOS ANGELES                  ST,,"(34.0471, -118.2474)"
5623689,5/8/2019,1645,20,Olympic,2014,23,M,Miscellaneous Other Violations,O,PENDING REVOCATION HEARING,HARVARD,3RD,"(34.069, -118.3041)"
5624121,5/9/2019,950,16,Foothill,1621,27,M,Miscellaneous Other Violations,M,CONTEMPT OF COURT - DISOBEY COURT ORDER,13600    MERCER                       ST,,"(34.2639, -118.4288)"
5626081,5/11/2019,520,6,Hollywood,669,28,F,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,KINGSLEY,SANTA MONICA,"(34.0908, -118.3025)"
5624345,5/9/2019,1430,11,Northeast,1125,18,M,Other Assaults,M,BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL,4600    TOLAND                       WY,,"(34.1222, -118.2114)"
5624424,5/9/2019,1640,14,Pacific,1433,44,M,Moving Traffic Violations,M,DRIVE W/LIC SUSPEND/REVOKE 4 OTHER REASON,LINCOLN                      BL,PALM                         BL,"(33.9984, -118.4527)"
5623575,5/8/2019,1720,16,Foothill,1663,22,M,Miscellaneous Other Violations,M,BENCH WARR/FAIL TO APPEAR ON MISD CHARGE,9100    TELFAIR                      AV,,"(34.2348, -118.395)"
5625692,5/10/2019,2245,16,Foothill,1611,49,M,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,GLENOAKS,ARROYO,"(34.279, -118.4264)"
5623583,5/8/2019,1740,4,Hollenbeck,491,20,M,Miscellaneous Other Violations,O,VIOLATION OF PAROLE,HOSTETTER,SOTO,"(34.0233, -118.2222)"
5625068,5/10/2019,815,9,Van Nuys,935,21,F,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,14400    ERWIN                        ST,,"(34.1837, -118.4465)"
5623675,5/8/2019,1705,20,Olympic,2029,20,M,Larceny,M,GRAND THEFT (OVER $400),3100    WILSHIRE                     BL,,"(34.0652, -118.2878)"
5623535,5/8/2019,1535,5,Harbor,507,19,M,Narcotic Drug Laws,F,BRING/SEND NARC/CONT SUBS/ALCOHOL TO JAIL,1400 W  225TH                        ST,,"(33.8223, -118.3015)"
5623854,5/9/2019,125,14,Pacific,1496,32,M,Prostitution/Allied,M,SUPERVISOR OF PROSTITUTE,6100 W  CENTURY                      BL,,"(33.9472, -118.3909)"
5623965,5/9/2019,430,3,Southwest,319,39,M,Miscellaneous Other Violations,M,VANDALISM,800 W  ADAMS                        BL,,"(34.0317, -118.2769)"
5626166,5/11/2019,925,3,Southwest,393,31,M,Miscellaneous Other Violations,M,FTA AFTER WRITTEN PROMISE,CRENSHAW                     BL,STOKER                       ST,"(34.0074, -118.329)"
5624681,5/9/2019,2030,6,Hollywood,647,37,M,Miscellaneous Other Violations,F,VIOLATION OF PAROLE:FELONY,LABAIG,CARLOS,"(34.0998, -118.3211)"
5624421,5/9/2019,1730,19,Mission,1924,37,M,Aggravated Assault,F,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,11100    SEPULVEDA                    BL,,"(34.2905, -118.4581)"
5625419,5/10/2019,1120,17,Devonshire,1716,29,M,Narcotic Drug Laws,F,MANUFACTURE/ETC CONTROLLED SUBSTANCE,11900    PASO ROBLES                  AV,,"(34.2869, -118.5039)"
5624227,5/9/2019,1400,12,77th Street,1245,21,F,Aggravated Assault,F,"ADW, NOT FIREARM, W/GBI",FLORENCE,VERMONT,"(33.9746, -118.2918)"
5623626,5/8/2019,2125,3,Southwest,318,32,M,Narcotic Drug Laws,M,POSSESSION OF CONTROLLED SUBSTANCE,VERMONT                      AV,22ND                         ST,"(34.036, -118.2915)"
5624256,5/9/2019,1340,16,Foothill,1654,32,F,Narcotic Drug Laws,M,POSSESSION CONTROLLED SUBSTANCE,OSBORNE                      ST,BRADLEY                      AV,"(34.2558, -118.4073)"
5624441,5/9/2019,1330,13,Newton,1333,30,F,Moving Traffic Violations,M,DRIVE W/LIC SUSPEND/REVOKE 4 OTHER REASON,600 E  29TH                         ST,,"(34.02, -118.2648)"
5623659,5/8/2019,2025,13,Newton,1383,47,M,Moving Traffic Violations,M,DRIVE W/LIC SUSPEND/REVOKE 4 DRUGS/ALCOHL,BROADWAY,VERNON,"(33.9858, -118.2739)"
5623798,5/8/2019,2325,9,Van Nuys,974,26,M,Fraud/Embezzlement,F,POSS ID OF 10 OR MORE PRSN W/INTENT DEFRAU,4500    VAN NUYS                     BL,,"(34.1547, -118.453)"
5625384,5/10/2019,1500,2,Rampart,212,42,M,Miscellaneous Other Violations,M,TRESPASSING,BEVERLY,VERMONT,"(34.0763, -118.2917)"
5624860,5/10/2019,100,6,Hollywood,669,44,M,Prostitution/Allied,M,PROSTITUTION,HOBART,SANTA MONICA,"(34.0908, -118.3046)"
5623690,5/8/2019,2202,15,N Hollywood,1517,36,M,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,VANOWEN,ELMER,"(34.194, -118.3768)"
5625661,5/10/2019,2240,5,Harbor,517,51,M,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,E,MARINE,"(33.7873, -118.2582)"
5623758,5/8/2019,2140,19,Mission,1971,50,M,Receive Stolen Property,M,RECEIVING KNOWN STOLEN PROPERTY >$950,NORDHOFF,SEPULVEDA,"(34.2355, -118.4676)"
5625168,5/10/2019,810,14,Pacific,1416,48,M,Other Assaults,M,BATTERY ON PERSON,12600    ROSE                         AV,,"(34.0132, -118.445)"
5623599,5/8/2019,1815,19,Mission,1958,24,M,Driving Under Influence,M,DUI OF ANY DRUG,PAXTON,ARLETA,"(34.2599, -118.445)"
5624765,5/9/2019,2155,15,N Hollywood,1505,40,M,Miscellaneous Other Violations,M,LOS ANGELES MUNICIPAL CODE,SHERMAN,TROOST,"(34.2012, -118.3866)"
5624297,5/9/2019,1430,9,Van Nuys,926,57,M,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,SYLMAR                       AV,VICTORY                      BL,"(34.1867, -118.4465)"
5625708,5/10/2019,2350,19,Mission,1987,27,M,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,CHASE,WOODMAN,"(34.2272, -118.4359)"
5624992,5/10/2019,253,11,Northeast,1123,24,F,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,GOLDEN STATE                 FY,WESTERN                      AV,"(34.1207, -118.2641)"
5623833,5/8/2019,2350,3,Southwest,359,27,M,Miscellaneous Other Violations,M,POSSESSION BURGLARY TOOLS,EXPOSITION                   BL,FLOWER                       ST,"(34.0184, -118.2806)"
5624919,5/10/2019,151,14,Pacific,1452,27,M,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,WASHINGTON                   BL,PACIFIC                      AV,"(33.9798, -118.4656)"
5623898,5/9/2019,340,10,West Valley,1011,39,M,Miscellaneous Other Violations,M,TRESPASSING,7300    SHIRLEY                      AV,,"(34.2029, -118.5579)"
5626304,5/11/2019,1400,14,Pacific,1488,40,M,Miscellaneous Other Violations,F,BENCH WARRANT/FAIL TO APPEAR,9000    AIRPORT                      BL,,"(33.9553, -118.3857)"
5623776,5/8/2019,2230,7,Wilshire,783,22,M,Miscellaneous Other Violations,M,DEFACE/DAMAGE PROPERTY <$400,2200    HAUSES                       BL,,"(34.037, -118.3592)"
5624167,5/9/2019,1330,1,Central,127,39,M,Fraud/Embezzlement,M,MAKE/CAUSE FALSE/FRAUDULENT STATEMENTS,100 N  LOS ANGELES                  ST,,"(34.0515, -118.2424)"
5625331,5/10/2019,1315,15,N Hollywood,1555,29,M,,M,GLENDALE MUNICIPAL CODE,11000    HORTENSE                     ST,,"(34.1545, -118.3706)"
5623702,5/8/2019,2120,12,77th Street,1219,14,M,,O,,FIGUEROA                     ST,53RD                         ST,"(33.9942, -118.2827)"
5624192,5/9/2019,1300,1,Central,127,30,F,Miscellaneous Other Violations,F,VIOLATION OF PAROLE:FELONY,100 N  LOS ANGELES                  ST,,"(34.0515, -118.2424)"
5624403,5/9/2019,1559,14,Pacific,1494,30,M,Narcotic Drug Laws,M,POSSESS CONCENTRATED CANNABIS,500    WORLD WAY,,"(33.9428, -118.4054)"
5623562,5/8/2019,1500,1,Central,157,61,M,Weapon (carry/poss),F,CARRY CONCEALED ON PERSON DIRK OR DAGGER,6TH,TOWNE,"(34.0412, -118.2436)"
5624760,5/9/2019,2105,15,N Hollywood,1548,31,M,Narcotic Drug Laws,M,POSSESSION CONTROLLED SUBSTANCE,5300    LANKERSHIM                   BL,,"(34.167, -118.3759)"
5624794,5/9/2019,2315,9,Van Nuys,935,22,M,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,BESSEMER                     ST,HAZELTINE                    AV,"(34.1808, -118.44)"
5625456,5/10/2019,1700,18,Southeast,1803,45,M,Miscellaneous Other Violations,F,PETITION TO REVOKE PAROLE SUPERVISION,MANCHESTER                   AV,SAN PEDRO,"(33.9601, -118.2695)"
5624043,5/9/2019,550,3,Southwest,355,45,M,Miscellaneous Other Violations,M,REFUSE TO LEAVE PROPERTY UPON REQUEST P.O.,3600 S  GRAMERCY                     PL,,"(34.0228, -118.3138)"
5624057,5/9/2019,1045,9,Van Nuys,935,29,M,Prostitution/Allied,M,LOITER:INTENT:PROSTITUTION,14400    ERWIN                        ST,,"(34.1837, -118.4465)"
5624931,5/9/2019,2355,9,Van Nuys,906,24,M,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,LENNOX,VALERIO,"(34.2048, -118.4455)"
5625207,5/10/2019,900,20,Olympic,2033,25,F,Miscellaneous Other Violations,M,REFUSE TO LEAVE PROPERTY UPON REQST OWNER,800 S  OXFORD                       AV,,"(34.0577, -118.3078)"
5625642,5/10/2019,2148,21,Topanga,2169,29,M,Driving Under Influence,M,DUI OF ANY DRUG,MARTHA                       ST,WINNETKA,"(34.173, -118.5709)"
5623745,5/8/2019,2158,20,Olympic,2074,32,M,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,CAMBRIDE                     ST,ARDMORE                      ST,"(34.0437, -118.3029)"
5624739,5/9/2019,1930,12,77th Street,1267,39,M,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,MANCHESTER,FLORENCE,"(33.9622, -118.285)"
5625615,5/10/2019,2115,3,Southwest,361,30,M,Weapon (carry/poss),M,CARRY LOADED F/ARM PRSON/HEH PUBLIC PLACE,4000    URSULA                       AV,,"(34.0149, -118.3524)"
5624886,5/10/2019,25,8,West LA,892,24,M,Other Assaults,M,BATTERY ON PO/EMERGENCY PERSONNEL W/O INJ,PEARL,SAWTELLE                     BL,"(34.0323, -118.4377)"
5623508,5/8/2019,1635,2,Rampart,246,36,M,Moving Traffic Violations,I,FAILURE TO MAINTAIN LIGHTING EQUIPMENT,600 S  ALVARADO                     ST,,"(34.0596, -118.2749)"
5624947,5/10/2019,245,6,Hollywood,665,21,M,Prostitution/Allied,M,LOITER:INTENT:PROSTITUTION,HIGHLAND,LEXINGTON,"(34.0926, -118.3386)"
5623891,5/9/2019,333,8,West LA,882,24,F,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,SAN DIEGO                    FY,SUNSET,"(34.038, -118.4436)"
5625247,5/10/2019,1044,1,Central,119,47,M,Narcotic Drug Laws,M,POSSESSION OF CONTROLLED SUBSTANCE,ALAMEDA,CESAR E CHAVEZ,"(34.0581, -118.2371)"
5623777,5/8/2019,1925,11,Northeast,1163,32,M,Miscellaneous Other Violations,O,PROBATION VIOLATION,BERENDO,SANTA MONICA,"(34.0909, -118.2939)"
5624789,5/9/2019,2155,6,Hollywood,645,29,M,Miscellaneous Other Violations,M,FTA AFTER WRITTEN PROMISE,HOLLYWOOD,HIGHLAND,"(34.1016, -118.3387)"
5623822,5/8/2019,2310,13,Newton,1371,30,M,Vehicle Theft,M,TAKE VEHICLE W/O OWNER'S CONSENT,53RD                         ST,GRAND,"(33.9942, -118.28)"
